241220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.48923E-08,,,,0.0716166,,0.920958,,0.41159,,,,0.0938809_3.59041e-33,8.44568e-08_5.03471e-13,6.11496E-08,6.11496E-08,3.96332E-08,4.20851E-08,,,0.915432,,,0.993597,1,1.0_1.0,,1.0_1.0,0.983159,1,1,1,0.999968,,1.0_1.0,1.0_1.0,,,1,1,,,,,,1.0_1.0_1.0,1,,,0.993031,1.0_1.0_1.0_1.0,,,,1,,,,1,1,1,0.989949_0.994375_1.0,1.0_1.0,,,0.995248,,,1,1.0_1.0_1.0,1,,1,,1.0_1.0_1.0,1.0_1.0,,,1,,0.985289,,,,,1.0_1.0,1,0.942653,,,1,1.0_1.0,,,1,,0.988396_1.0,0.988934,
,5.60404E-08,8.44568E-08,3.37564E-08,,7.48923E-08,,0.897523,0.951127,0.393917,3.74556E-08,,,,5.60404e-08_3.38036e-12_2.22108e-45,2.00419E-08,,6.11496E-08,,0.73703_0.700412,,1.0_1.0_1.0,0.988512_0.991069,0.989949_0.995245_1.0,1,1,,0.993326_0.994375,1,,0.987259,1,1,,,1,,1,1,,,,,,1.0_1.0,1,,,1,1,,0.989277,1,,1.0_1.0,,,1.0_1.0,0.993031_0.992221_1.0,,1,,,,,,1,,1,1,,1.0_1.0,1,,1,1,,1.0_1.0,,,,,,,,1.0_1.0,,,0.877291,,1,,1,0.986611,,1,1,1,1.0_1.0,1.0_1.0
,,6.11496E-08,8.44568e-08_4.94554e-12,7.48923E-08,0.0313417,,0.900196,,,5.60404e-08_4.94554e-12,4.80513E-08,,,,6.73111E-08,6.11496e-08_2.57323e-12,6.11496E-08,3.07312E-08,,,1,,1.0_1.0,1.0_1.0,1.0_1.0,1,0.993464_0.994847,0.993998,1,1,,,1,,1.0_1.0,,1,,0.986147_1.0,,,1,,1,,,1.0_1.0_1.0_1.0,1,1,1,1,1,,,1,,,0.996035_0.991069,,,,1,,1,1,,0.985411_0.998984,1.0_1.0,1,0.984728,,1,,1,,,0.993948_1.0,1,,,,0.985586,0.988512,,1,1.0_1.0_1.0_1.0,1.0_0.989375,1,1,0.986611,,,1,,,,,1,
5.72888E-09,,,6.73111E-08,7.48923e-08_4.17046e-12,0.0535547_0.342267,,0.879207,0.935499_0.274913_0.564423,,,,,5.60404e-08_0.0495135,7.48923E-08,6.73111E-08,2.34254E-08,3.68708E-09,0.57338,,0.875664,,1.0_1.0,0.989949,1,1,,,1.0_1.0,0.996035,,,0.988088,,,,,,1.0_1.0,,1.0_1.0,,1.0_1.0,0.985872_1.0,,0.991067_1.0,,1,0.988512,1,1,1.0_1.0,1.0_1.0,1,1,1.0_1.0,1.0_1.0,1.0_1.0,,,,0.992874_0.994375,,0.988907,,0.991764,,,0.990254_0.992221,,0.989277_0.994375,,,0.989949,1,,1,1.0_1.0,,,1,,0.993464,,1.0_1.0,,0.993792,,1,,1,,,1,1,1.0_1.0,,1,1,
,3.21717E-08,,2.19418E-08,,,0.632705,0.528206_0.244125_1.0,,7.48923E-08,,,7.48923E-08,0.242161,0.0642667,,7.48923e-08_4.17046e-12,,,,0.940916,,,,1,,1,0.995706_0.994375_1.0,,1.0_1.0_1.0_1.0,1,1,,1.0_1.0,,1.0_1.0_1.0_1.0,1,,1,,,1.0_1.0,,1,1,0.986611_0.994375,,1,0.986036,,1,,,0.995248,,,,0.995319_0.994375,,1,,0.991071,1.0_1.0,1.0_1.0,1.0_1.0,0.990542_0.994375_1.0,,,1.0_1.0,0.989265_1.0,1.0_1.0,,,0.993847_0.998474,,,0.986011,0.983159_0.991069_1.0,,,1.0_1.0_1.0,0.995248,1,,1,1,1,1,0.886048_1.0,1.0_1.0,1,1.0_1.0,1,,1,,1,,1.0_1.0_1.0,1
1.13845E-07,,5.96919E-09,,6.11496E-08,7.48923E-08,,0.439117_0.364499_0.786433,0.792015,,,8.44568E-08,5.60404e-08_1.14119e-11,,,5.60404E-08,6.73111E-08,8.56229E-09,,,,1.0_1.0,,1.0_1.0,,0.994396,1.0_1.0,0.991071,1,1.0_1.0_1.0,,1.0_1.0,,,,0.995174_0.994847,,,,1,1,1,1,1,1,1.0_0.999996,1,1,,,,,,,1.0_1.0_1.0,1.0_1.0,,1,,,1,1.0_1.0,1,0.986611,0.989623_0.994847,0.983159,,,,1,1,1,,0.987141_0.994375,,,1,,1.0_1.0,,1,1,,,1.0_1.0,,1,1,,,,1,,1.0_1.0_1.0,,,1.0_1.0_1.0,,1.0_1.0,1.0_1.0_1.0
,2.06371E-08,,3.74556e-08_4.52453e-12,1.75206e-08_4.17046e-12,6.11496e-08_4.52453e-12_0.283426,0.568556_0.244125,0.930433,,,6.73111E-08,,7.48923e-08_4.52453e-12,1.00193E-08,,6.73111E-08,,,3.07312E-08,,,0.926753_1.0_1.0,,,,1.0_1.0_1.0_1.0,,,,,1.0_1.0_1.0,,,,,1.0_1.0,,0.983159_0.994375,,1.0_1.0_1.0,1.0_1.0_1.0,1,,,,,,,,1,,0.990254_0.997049,1,,,1,,,,1.0_1.0,,1.0_1.0,1,,0.989623,,1,,1,0.988512,,,1,,1.0_1.0,,,1,0.986036_0.997181_1.0,1,1.0_1.0,1.0_1.0,1.0_1.0,0.983159_0.994375,1.0_1.0,0.989949,1,,,1,,,1.0_1.0_1.0,1,1.0_1.0,1.0_1.0_1.0,,1,,
0.273536,6.11496e-08_9.34429e-12,,1.8448E-08,6.11496E-08,4.20851e-08_0.264431_0.135348,0.781313,0.832616,,6.11496E-08,3.37564E-08,3.96332e-08_7.92062e-12_4.2109e-45_1.29543e-24,7.48923e-08_4.17046e-12_2.63773e-45_1.91568e-24,,,5.60404e-08_3.86844e-12,2.94159E-08,7.48923E-08,0.574709,,0.743675_0.529184,,1,,1.0_1.0,0.99271,,1.0_1.0,1,,,1,1,1,,,1,1.0_1.0,1,,,,,,0.995099,0.984728,1.0_1.0,,0.991545,1.0_1.0,,,,0.989277,,,1.0_1.0,1,1.0_1.0,,1,,0.99459,,0.983159,,,1.0_1.0,1,1.0_1.0,0.996274,,,,,1,1,0.983981_0.994375,,,,1,,1.0_1.0,1,,1,,,,1,,,,,,,0.994478,,1
,,7.48923E-08,6.73111e-08_4.29549e-13,,,0.467595_0.210376_0.543592,0.928343,,0.0583831,2.94159e-08_1.86559e-12_2.41165e-45,6.73111E-08,1.59225e-08_2.00294e-12,,,,9.48105E-09,,,,0.920958_0.831749,,,1,1,,,0.989949_0.993806,1,,,1,,,,,1,,0.997209,0.988512_0.994375,1,,1,,,,,1.0_1.0,,,,0.993182,1.0_1.0,1,,,0.990254,1,1.0_1.0,,,1,1,,1,1,1,1,0.987483_1.0,1,1.0_1.0,1,,1,,1,1,,1.0_1.0_1.0,1,1,1,0.983981,,0.999999,,,0.909897,1.0_1.0,1.0_1.0,1,,,1,1.0_1.0,,,,1,
2.94159E-08,6.73111E-08,,7.48923E-08,1.27386E-08,,,,,,2.34254E-08,6.73111E-08,6.11496E-08,0.700169,,,,,,,,,1,,1,1,,1,1,0.99271_0.995584,0.993182,1.0_1.0,,1,1,1,1,,0.992381_1.0,1,,1,0.994857_0.995584_1.0,0.993464,1.0_1.0,,,,1.0_1.0,,1.0_1.0,1.0_1.0_1.0,,,,1,,,1,,1,1.0_1.0,1,,1,1.0_1.0_1.0,,,,0.987259_1.0_1.0,1.0_1.0,1,1.0_1.0,,1,,,,0.987141_0.995878,,,,1,,1,,,,,,1.0_1.0,,1,1.0_1.0_1.0,,,1,0.991314,,
7.48923e-08_0.0431134,6.11496E-08,,,,,,,,,,2.94159E-08,3.21717E-08,,6.11496E-08,6.11496E-08,7.48923e-08_7.7981e-13,3.37564E-08,,,,,1.0_1.0,1.0_1.0,0.995521,0.987141,1,,1,,1.0_1.0,0.993819_1.0,,,,1,,,1.0_1.0,,0.991764_0.993806,1,,1,1,,,1,,0.983159_0.994375,0.989623,0.993464,,,,,1,1.0_1.0,,,1.0_1.0,0.986539,1,0.99502,,,1.0_1.0,,1,,0.995319_0.994847,,,,1.0_1.0,1,,1,,1,1,,,,1,1,1,0.958694,1,1,0.983159_0.996903,,1,1,1,1.0_1.0,,1,1.0_1.0,1.0_1.0
,2.34254E-08,6.11496e-08_4.94554e-12,,8.44568e-08_4.52453e-12,0.0642667_0.302803,,0.748222_0.0597809,,0.0642667_3.19013e-33,,3.96332e-08_4.17046e-12,,0.0642667,,4.04277e-16_5.84341e-19_0.0793386,4.80513e-08_3.38036e-12,,0.0535547,0.574737_0.623268,,0.911818,1.0_1.0_1.0,1,,,1,1.0_1.0,,1,,0.988907,,,0.999949_1.0,1.0_1.0_1.0,,,1.0_1.0,0.992874,,,,0.989949_0.992221_1.0,,,1.0_1.0_1.0,,,1,,,1,1.0_1.0,1,1,1,,,,1,,1.0_1.0,1,0.993464_0.994375_1.0,0.983159,,1.0_1.0,,,0.995248_0.993806_1.0_1.0_1.0,1,,1.0_1.0,1,,,1.0_1.0,,1,,,,,1,1.0_1.0,,,0.909897,,,0.986611_0.996562_1.0,1,1.0_1.0,1.0_1.0,,,0.991314,,
,,7.48923E-08,7.48923E-08,,2.71006e-08_0.0535547_2.39028e-33_6.88442e-22,,0.73524_1.0,,5.60404E-08,9.69153E-08,2.12692E-08,,,0.0938809_3.59041e-33_1.53294e-21,,,6.11496e-08_1.14119e-11,,0.911921_0.577172,0.934437,1,,1,1,,,1.0_1.0,1,1,,1,1.0_1.0,1.0_1.0,0.990254_0.993806,,,,,,,,1,1,1,1,1,,,1,,,1,,,,,,,,,1,,,,1,1,1,1,,0.99494_0.994375_1.0,1,1.0_1.0_1.0,1,,1,1.0_1.0,1,,0.995388,,,,,,,1.0_0.999991,1,,1.0_1.0_1.0,1,0.988907_0.996562,0.985411,,1.0_1.0,1,0.983981,0.988934_1.0,1,1
,3.37564e-08_4.52453e-12,,1.13845e-07_4.52453e-12,7.48923e-08_4.94554e-12_5.39123e-05,3.07312E-08,0.492925,0.535295,,,,8.44568E-08,1.13845E-07,1.94805e-08_9.34429e-12_0.106175,5.60404E-08,,9.69153E-08,,,0.714086,,,1.0_1.0,,1,0.995984,,,1.0_1.0,,,1,1,1.0_1.0_1.0,1.0_1.0_1.0,1,1.0_1.0,1,,,0.995388_0.999446,,1,0.988088,1.0_1.0,,,1,,,,1,1,,,1,,1,1,1.0_1.0,1.0_1.0,1,,0.989623,,,0.983159_0.991069,,1,0.995388,,1,1.0_1.0,1,0.990254,,0.993597_0.994847,,,,,0.986611_0.996741,,,1,,1.0_1.0,,,0.987632_0.991069_1.0,,1,0.99502,1,0.988088_0.995245_1.0,,,1,,1
0.242161,,,6.11496E-08,7.48923e-08_5.64968e-13,0.0535547,,,,,,6.11496E-08,,6.96368e-09_0.184485,0.0583831,6.73111E-08,,,,,0.928343,1,,,,,1,,1,,1,,0.986909_1.0,1.0_1.0,,1,1.0_1.0,,,,1,1,1,,1,0.989623_0.992221,1.0_1.0,,0.991314,1.0_1.0_1.0,1,1.0_1.0_1.0,,0.989623,1,,,,1.0_1.0,1.0_1.0_1.0,,1,1.0_1.0_1.0,,1.0_1.0_1.0,0.99494,,,0.986611,,,0.989949,1,0.994682,,1,1,1,,,,1,,,,0.983981,,,,,1,0.987145_1.0,,1,1,,,,1,0.995319
6.73111E-08,3.55083E-08,1.14896E-08,,7.48923E-08,,0.309667,0.900196,,8.44568e-08_2.25215e-12_5.40392e-46,8.44568E-08,,7.48923E-08,0.492925,0.339483,,,3.96332E-08,,0.879207,0.879207,0.950327,,,,1.0_1.0,1,,1.0_1.0,,1,1.0_1.0,1,,1,,1,,,1,,,,1.0_1.0,0.988512,0.983981,0.990254,0.983159,,,,1,1.0_1.0_1.0,,0.993031,,,,1,1,,,,,0.986611_0.997181,,1,0.988907,,1,1,1.0_1.0,1,1,1,,1.0_1.0,,,,,1.0_1.0,,1,1,,,,,0.990781,1.0_1.0_1.0,1,,,,,0.989184_1.0,1,,0.987141
,,5.60404E-08,8.44568E-08,,0.0495135,,0.835581_0.531545,0.73703,,1.34721e-08_4.52453e-12,,,6.73111E-08,,6.11496E-08,1.70914e-08_4.17046e-12_1.29588e-45,7.48923E-08,6.73111E-08,,,,,1,,1,,,,0.993847,1,1,,,,1,1.0_1.0,,,1.0_1.0,1,1,,,,1.0_1.0,,1,1,,,,1,1,1,,,,1.0_1.0_1.0,,,,1.0_1.0,,,,1,1,,,,,1,1.0_1.0,,0.992979_1.0,,1.0_1.0_1.0_1.0_1.0,,1,1.0_1.0,,,,1.0_1.0_1.0,,,,,1,,1.0_1.0,1,,,,1,,0.988512,
